"","1","2","3","4","5","6","7","8"
"S845",1036176.45482944,694540.745015225,493702.560332616,285193.720788111,378120.236486467,1222944.76742075,360598.768980622,1027879.49958101
"S846",19102394.6334509,12005232.141213,15360502.8932063,1490257.46279278,14797465.0695094,35556675.8400643,12647546.5902912,18843145.3699856
"S847",1534631.25016235,817185.834581928,1223629.67875953,382324.163368743,1071090.5071241,3115048.01640125,833093.72226538,1135187.40125804
"S848",483718.712380845,215098.668328963,144282.833147656,13012.8744593625,97070.366090303,392201.803808887,68357.4712342989,183472.744561803
"S849",24375721.9849878,12811063.8425253,7326043.82549795,3456355.24206003,7350618.01310297,29313074.5690677,4283958.5355395,13369611.3849873
"S850",2721981.29805217,1409895.06167313,2423788.10585954,963497.421031855,2247378.40552474,5862601.05384519,2162670.62053383,2074592.81521633
"S851",1841941.11119423,909497.205637611,1581997.74167154,589614.449306321,1480426.70926059,3812608.52773844,1300608.02652659,1550743.30618199
"S852",507975.054105224,245242.032616996,77803.2196588225,65486.8629671962,28284.708876824,866932.852063523,5634.52706306486,430555.639733268
"S853",8314077.39019859,5095944.20540111,7088828.27461257,2128040.32239244,3368793.8585631,7531560.16213658,2027265.27584799,8485135.75308461
"S854",4192997.49473767,2760042.29414866,1566399.06426124,4011671.14476112,4869294.419758,2257670.18089434,4417295.92762407,772662.309350756
"S855",4129039.92195443,3030036.89852896,1653047.95608532,3629955.16740136,4682297.18701109,3200806.18640789,4017897.18757421,2468963.66016055
"S856",4807317.16426692,3762683.6906221,3888961.75976608,2956838.58289485,3600362.47871336,4192795.94967772,3201912.92102344,4618036.37371659
"S857",1444804.53789121,9813206.20957579,10548976.0870382,8273548.83822666,9291588.98282593,10312615.0538095,9976530.20542384,11055863.2321536
"S858",3733809.13607677,2836305.45421615,3506509.18799793,121274.196158598,2650061.99673991,3384792.28455916,2603696.7668086,3395255.9617881
"S859",2111648.79053713,2141465.47912799,1473949.92710706,1017704.1648316,492325.217703337,2342901.05453874,37938.4755603306,3461751.90067068
"S860",3483083.58550835,2495180.78045292,821349.046915946,1166979.78790682,937468.773146688,1027986.14058891,195905.999532471,2512394.81227079
"S861",21074661.4923347,16460051.4952783,16818454.8390232,2611107.95461363,6763106.06595554,25416602.0532005,3062307.01934128,41388538.3942365
"S862",6631188.90733952,7209023.77976954,4923850.56002458,3044332.74233588,3058236.44657519,8116650.90164074,558475.604085763,7508267.62092031
"S863",1431390.46300106,1670328.25769596,1111190.463739,672355.266844458,678319.758277317,1760008.07432375,38098.3348085156,1904458.10978458
"S864",2981362.43019318,3328362.68401708,2350102.41153504,1418794.33372215,1466979.0156784,3404266.89540235,279715.816527924,3543354.28435738
"S865",5068717.43721848,11676754.2876287,4139765.73194458,9263908.92949953,8048504.25402511,1273146.40402649,7617800.71924457,4255487.93418192
"S866",548958.950187188,1692132.54772947,316125.233903208,1135388.56549162,1227480.37533347,147683.883634071,954459.714345431,178232.912912031
"S867",4712355.08784467,4723959.76678474,83939.2373823162,6338532.70318452,3887182.0251201,4053997.35527992,3278852.33243264,2474080.9608189
"S868",1961521.90799493,999736.641315073,628044.599415654,1435619.90556892,1229165.12417094,1721958.34347396,1626721.91940901,1338710.50908813
"S869",769541.488129126,286575.909281965,46406.3346702386,507551.838397943,437751.431299622,675916.443991356,544284.567249365,433863.278339226
"S870",4287939.49424823,8923605.83888948,5915999.76534322,9160447.34736585,8888092.59575885,4077403.27128748,9491787.10842465,3216849.38396032
"S871",16566945.0072233,10998390.2197069,4168658.95072891,2888377.10836129,3147016.77627322,22711996.1665574,5208612.7785514,21325222.6838531
"S872",2079293.22486436,1373195.32795398,489362.634148142,333018.459173254,386477.462230812,2996749.75542651,663663.209567021,2800952.89847466
"S873",1222949.68033351,1412977.22845584,1278703.93453389,1479471.66158583,1948167.04040725,1069864.27772934,152715.176391112,122718.662510956
"S874",4850595.28348918,4579622.28654728,4331813.88511753,4658471.3675071,4997608.18504136,3106198.68097602,1127866.12527959,254700.158993066
"S875",2230365.76968262,733533.843795695,235918.774468865,133024.335503486,66609.9033988848,2241424.64022316,34560.0118186291,1527525.59835378
"S876",1797803.06660489,1954990.00335841,872977.166594545,151514.837887,374411.624918851,2860462.41980794,72096.7523351866,2375272.97820206
"S877",9058960.14867817,3706548.38384309,1552621.90217141,839700.659385774,792264.264709351,8305726.41885323,43595.6953182587,6780076.03736321
"S878",4131039.79426953,1226307.46797726,582397.00963166,447727.182450547,389706.995720916,2234109.04265695,322884.56126355,3126322.1340637
"S879",28847902.0846216,23099355.1439942,17372665.3935577,3707746.77151568,774529.809367831,45688603.6174612,768073.029883146,36760927.5675933
"S880",24392554.5006361,19493244.5004623,14770471.1951303,3664537.48670222,774529.809367831,37977165.43625,768073.029883146,32239638.646649
"S881",12650824.5857436,10344635.9926487,7396789.50102691,852594.997058374,579987.74380808,21477287.7316573,60472.9199755606,15425370.0044148
"S882",780741.651248862,266425.358481134,632682.187089181,0,770753.491156176,636566.723982795,613770.951248629,620963.757899322
"S883",1718391.84383496,2003320.28773141,1957216.65793461,1811911.26270739,2110093.93877983,1951660.22812941,1691416.99897633,234339.676015548
"S884",2361217.49482076,2125474.53159795,1830691.51232022,1910575.09846136,2182541.44028097,1865984.1653622,1783897.92233449,1815259.96176749
"S885",49879976.8086932,45008111.2147325,40093560.5409204,38248979.4072846,44695689.4142907,40681494.3329164,37621228.7739509,38035174.5388076
"S886",2282526.76246561,2186305.09870154,1909661.30310297,1732935.12070101,2179434.99660246,1989994.22121403,1848198.45053424,1729547.11541584
"S887",3087060.93253487,2953974.00260729,2507100.24891428,2414078.45775601,2941241.08928084,2427016.16138523,2280598.40709875,2339815.36989138
"S888",2431193.46075203,2481235.60155236,2457857.85107572,1984352.08048782,2890709.54606846,2531843.99500184,2258757.18922312,39318.8952491143
"S889",1662216.62099383,1628705.62228257,1654378.93301036,0,1932905.15208932,1725377.09120739,1630037.96846649,1623054.81273698
"S890",3391961.54659026,3264636.54113083,3244255.29356036,2745256.25098234,3702905.59696445,3368290.78712714,3022017.7766412,2996727.17737119
"S891",12881330.8955661,12277674.9806883,12119798.551782,10550280.6206632,13323418.8451893,12083943.2381331,10893127.2371737,11269563.3142263
"S892",1575398.22180844,1568092.43134769,1728653.39727416,1470381.04562877,2064652.24607695,1875051.81764989,1568289.32738008,1613415.27272329
"S893",1026651.09528531,1072030.77542644,1086266.71278249,1060319.25057336,1149374.60850443,1049819.90765807,1155492.24640489,976425.651034881
"S894",3570754.41672154,3347892.5080218,3101523.28157985,3414301.44175847,3154813.69499591,2916719.20267478,2580467.4827204,2958185.80147556
"S895",12193325.4703688,11054703.2257793,9522584.2832122,9303737.94044678,1572398.71346088,9859644.12350248,9122048.87910767,9028973.73147883
"S896",568626.39819877,673081.305273406,588400.335817453,496902.63668759,682304.584054687,526094.656153917,5836.24671667814,488696.097795027
"S897",6098920.43697599,5490271.07512374,5471425.87752688,4653481.83213492,6177514.64161509,5681131.72716133,5119179.20821453,5204016.29554006
"S898",2978391.45225955,2524114.34918569,2234520.34104546,2031359.95813859,2635045.7801199,2159992.45564528,2040060.13274862,2089803.71082518
"S899",1443844.79323496,1500358.33326301,1347289.37903163,1522158.17440161,1496031.50955659,1264426.63225048,1266698.64610614,360980.717018495
"S900",279470.466201901,850973.387300882,981184.240157519,785962.666842857,1218591.40955293,899923.897723184,841955.955309444,861855.463739403
"S901",1080481.16022654,1073113.13535846,969104.479936888,805294.995538781,1352303.83403934,1022512.49106501,919826.13738415,263470.710270055
"S902",1632376.09340052,1814963.61461175,1840019.19838693,1818303.88499793,1567285.46096744,1756855.11928305,1636748.92502225,1747490.01642268
"S903",603027.306948671,648666.810431092,610191.484345752,645492.961149582,596366.530122131,619950.549724642,625215.136707422,659057.560354412
"S904",12225902.3276091,13365330.7511779,13061694.7522373,11707000.6557464,11369273.1059113,13266048.2298337,11580386.4184307,12341105.3095919
"S905",571883.127656922,646903.997924744,52195.6418088018,631725.108946157,570357.808413074,721137.556994935,665883.99164032,591235.23024509
"S906",1751250.38189456,1457073.07089331,1349267.39839187,1004168.80043498,1893349.98157633,1429096.31123259,1122466.38081577,1208313.5591227
"S907",1672594.75204454,2045826.22715064,1916575.81992269,1809250.54058233,1780334.71669676,1931086.20577443,62469.1366892597,1732816.20107997
"S908",2718282.95515516,2415966.53454393,2367282.90885538,2291376.77312417,2725592.24805269,2273337.61095445,2382892.57992377,2256097.06292983
"S909",1227704.21208725,1342284.18012741,1378202.28415545,1249322.23085129,1651901.53285512,1329948.92352042,1168636.75551964,1222774.55897901
"S910",3807834.27355553,3531403.72946983,3822838.25760995,875265.681112111,4082150.4996481,3469636.01519663,3547464.41481287,3122796.31049337
"S911",1073419.32113665,959924.960705569,934164.2339865,950265.838904433,1025110.64996295,1001055.10525266,903459.441589953,836675.356751449
"S912",769138.540108747,699995.85392472,749091.438691506,691950.354147621,240898.041954279,615634.347812915,191291.694901408,628837.593920746
"S913",1350769.19655488,1200846.1108835,1095210.623956,1032626.65323018,1297870.02111671,1131654.50725452,1008342.61517092,943538.488781946
"S914",233040.49934276,227569.607734969,190939.74955987,188701.388350273,812193.166293937,602080.891487562,632108.039779352,684572.260517578
"S915",12111897.601807,11725451.5095114,6123815.67238537,1677124.23692494,3495573.14714175,19635804.6597993,1621694.58686707,13937643.7099077
"S916",2044542.35522269,1875553.70590152,863910.905136617,161798.241235205,473068.682090799,3363561.4987882,148550.442365305,2260879.40788853
"S917",371357.196566973,183332.908565585,23695.9314734301,2435.29887635956,138345.264209173,249923.965699341,56719.2028415971,324680.332145637
"S918",4377573.1189558,1112713.05438607,3115519.80319066,1726086.47942212,1186038.84158688,4225765.81154254,376901.900877012,13811196.9788195
"S919",1213183.15992652,913442.452806475,526794.478393252,370361.316797149,383376.838770047,103630.380272875,16944.276461452,1256456.49720982
"S920",4703286.71864077,5624213.40286337,2065008.84899519,4364239.50404535,4823721.70828732,81838.8506369629,13043441.2587438,18284448.511027
"S921",138218.83309126,152455.852983364,113103.7382475,348511.775236524,359661.462979038,143824.177082048,146413.206898061,231030.78684961
"S922",4446426.3123343,3791650.35790811,2993285.4093688,4531812.77917783,6323185.85375566,2328182.50735299,5317100.4248372,2579106.54483443
"S923",777442.75638135,623579.306344985,524934.219886412,760411.562445113,1184356.33877673,360880.03129248,943487.832707337,372531.789274387
"S924",1207449.8158591,1335407.07071603,1166638.04100802,1267045.36995336,369545.151153077,1132861.348994,1132374.71137621,1140326.2035733
"S925",758093.431080118,1040463.41825171,1075544.85902227,1147284.33369791,228025.287482305,984796.985176398,1049022.15501828,1028799.27944463
"S926",48778.6234025345,551865.713135553,533930.378223993,498843.206718735,279804.953037105,362835.643336493,418982.350147693,505576.293873585
"S927",1503777.66432564,2053043.61744254,2007588.33505667,1872321.46473386,1227030.80877689,1906508.67391742,1734606.81396012,1872135.6404684
"S928",675259.352637978,3408806.01262346,4052197.40644317,4048506.51975582,44945.462340174,6031503.82353877,0,4589100.12599644
"S929",1583566.66576514,1123119.14332876,536513.580670998,162093.538119263,151827.583276762,2232865.89702333,54658.9759778997,2976976.4885912
"S930",2580180.75312419,837662.246177307,280793.62388672,61050.2506647131,472542.514751758,1592470.0099965,96176.0240869981,1558101.83751222
"S931",4453750.66011567,4211085.68429336,4084309.28701702,4009659.84710644,3643652.29127616,4028625.62555185,2902993.96495874,4395152.50327845
"S932",5578111.36021044,5487336.39946678,5212992.24899007,4688041.58028261,5889197.49538791,5329047.38155053,4954391.67600097,4970560.10285429
"S933",2817567.92802678,2534625.10194422,2060540.90987431,2193667.09331961,2327503.56894149,2073595.15523359,1903750.71535764,1950350.91388142
"S934",6607114.4045785,5850265.77731435,5000484.51712595,5280559.79949433,5465919.45234386,4929457.71748719,4620213.03362484,4595434.02155857
"S935",3091135.06749088,2731834.44936106,2483249.37709492,2618040.96066551,2742114.22139107,2443703.5983311,2345579.57720881,2394572.78860997
"S936",2907203.75750731,2721456.65877344,2505669.79840558,2445293.95764162,2958842.46167158,2487735.46428849,2476312.75276773,2342549.38499904
"S937",8926208.06634013,7570240.92018801,6704133.25316584,7127435.59539827,7432313.90948017,6640609.06954162,6290848.02866711,6218193.83944545
"S938",2090679.93054613,1889308.85071524,1778771.35740274,1714784.97178641,1881239.5006736,1699533.59596993,1614960.25908592,1560337.92004395
"S939",1245641.47303819,1226319.62042675,1139566.50072515,1093230.555574,1216162.89057815,1114243.6227858,1024727.73293149,1080202.44567773
"S940",3862753.8787578,5034007.68332305,3582613.17913022,3526838.72395824,4007020.8285583,3040306.4164942,3874587.66383098,4089969.94082972
"S941",1175041.81691355,1423707.52078497,947881.787012523,1046806.71668281,959408.747859373,814846.643265903,1077544.77194836,1081751.4956198
"S942",3421938.69971289,4027737.28480331,2754136.73063075,2955881.63350195,2686798.71398916,2319807.93835581,3049873.60782778,3071331.1390269
"S943",1270318.15025049,95817.7017382779,987714.525890673,979352.919320638,274885.299236185,748960.709854432,1202025.48452738,1110689.71368608
"S944",3726693.96566683,3756226.00119986,3521197.7183045,3608645.93586825,3914426.22588411,3357110.45543851,3356686.27808808,3427021.52868652
"S945",3193675.55567128,2968585.60976364,2862952.04576208,3578553.20953286,2962158.3459787,1046732.79132422,3281333.94206372,2979814.19351004
"S946",42435073.4075511,12795661.6156083,30809321.452125,12485531.5972132,147275.506650962,5285224.19389636,240373.694347297,12172566.6875528
"S947",5755054.95915828,5786069.70240429,4790226.2990943,3473217.64135236,4120409.71248211,154695.385255788,3073443.88891194,4851775.48774935
"S948",1168801.86184761,6185427.00928218,3399153.23100857,5629282.40110855,8499386.89848213,1981058.11563513,5328681.31615353,6775117.14553804
"S949",4182249.6509055,32541829.8613953,431339.86629948,8229711.50278878,2456387.89291025,334703.518295813,1593830.41183101,514529.690435641
"S950",720676.28537723,5396035.90599879,78454.9287338257,5597071.11658738,8928263.04888113,6082274.39678907,5060717.32857987,5118885.28757812
"S951",47973532.1952289,35761225.8810285,132932.953495157,28227696.933766,58927942.9946563,25796958.3421406,29950063.294184,23286122.4925547
"S952",11993222.9976408,8381818.14968117,0,7048435.36788575,14442481.6985602,5127143.22276564,6477306.29132259,5812761.36189844
"S953",31979430.5577722,28351722.9110708,15205815.5676348,4392961.66723437,15275866.2460361,58767095.5971445,8390951.23609672,37996930.4062183
"S954",6803041.71328976,7113658.6782378,8642104.28619583,6767580.90219275,6041882.41763055,6190219.57879689,5240712.18951037,1910303.69147379
"S955",12919869.9467045,38549.5064508037,161685392.473338,16999341.7039734,7583429.44459213,26880654.8065547,25338893.4409837,27412322.8172812
"S956",1205398.2609148,1778199.26989912,55958748.9017308,5459150.99150599,2545032.51883765,8014283.11645314,8467635.62015847,9758533.53930469
"S957",19692683.5286137,19594111.5603334,4832987.26373885,17466117.9672509,10972411.8990596,13573887.5397422,17536464.3726374,16491035.218953
"S958",2660730.59802877,17899475.4260452,19882708.3429128,4830000.39859611,0,71433.7001889173,3506227.6586301,1899350.91363281
"S959",90354976.6398693,43202034.6877953,32149948.4641229,13012129.3236943,42942920.4589653,52709498.0632312,3350238.3424603,45516023.4641265
"S960",0,2674725.10530018,125166204.660197,51797521.0110308,3185247.70084329,99985727.3675178,78804077.6710281,79181698.3095721
"S961",17929355.8034362,15378259.0880125,7605598.77852499,2259381.15420914,12673671.166998,15391668.5950371,8952902.73043316,12283341.8796972
"S962",27640140.9389456,23396108.7728803,26772338.2395913,4247656.20343283,23726897.6969049,24644270.1622647,20465068.2772611,27817267.3701758
"S963",716176.482069865,271657.706631899,60713.0236745614,3138475.98421739,3887216.25816219,2114799.69999553,2991677.42982468,2072752.89942889
"S964",3100305.72891083,1568616.51238702,20398286.1108925,12627688.9684822,5460538.534135,16665946.9373941,39612754.86246,1618716.03912012
"S965",29829241.7440719,23666936.119797,23281785.7922885,22070629.7601033,35517551.4834607,23360655.0846031,22217990.7542953,19553577.1986694
"S966",3880976.71402945,1014933.29091542,35172.2324650955,4289008.23505722,4013193.41502258,4961675.193649,3844265.35561731,2803875.17464088
"S967",1455591.65278802,29263610.4009549,828051.088990812,40921966.7066484,35777861.7614554,35305987.8865366,30381572.1187617,35132023.0710234
"S968",2127008.13228683,1646126.33149657,1026269682.2583,1127260182.42878,1479721.00181723,1511455400.42921,1167196222.37714,125096427.931329
"S969",39882561.1329299,112154.161014259,62304.947991848,35782916.27584,31966483.5800171,31331924.2543191,26719725.0380391,34533029.5560586
"S970",10849452.0256801,9645123.32838133,4816991.45838673,9323416.21451767,13362002.9945428,2524145.2443387,5634064.17991503,4383681.63966544
"S971",47613125.359726,114089764.577604,70960548.5510085,223697891.287141,179054830.295326,209822998.72502,207178168.938315,233022543.629171
"S972",3697.76773158781,88482023.8670469,398022599.950581,276539890.957553,388848.652965304,384547103.485169,318761907.488123,257911670.193244
"S973",19868844.3134826,14097278.6255588,20021751.0593996,11611513.6107896,15013119.7214617,18218835.5043718,2426521.85977067,17503412.4265646
"S974",5216252.22520991,14144717.1367907,5049391.2119562,3097415.16825142,15045673.8206003,18240905.4763653,12313363.0139851,17789171.7208998
"S975",7025351.20223635,5087803.32691352,6783743.02711385,1061788.96089158,5454377.60988404,7118521.91699019,4353371.72155617,6277816.19008937
"S976",3182834.42915626,3549855.51164142,12224680.2447959,2127811.3855895,1678614.910398,2939503.31302011,4204614.01098311,3360547.85762366
"S977",496707.789354166,553061.312383166,758836.16749135,500307.075493359,855347.649255103,203358.724630799,72493.1515927871,193408.430186716
"S978",10455120.9209502,10134810.0513425,4696699.06797218,12750733.9063705,13843382.1843432,10159439.1993168,2606117.21564816,11032740.1626618
"S979",15737329.1712907,16786991.2678227,55434753.9497594,10923999.5444952,8377363.23401315,14753809.4467718,4258989.44774119,17715051.0405059
"S980",2480571.11700739,3378076.04598144,2869165.80877715,761151.888441893,891612.237009022,706924.477279575,0,5483787.46160707
"S981",6957377.81874221,9100844.5057018,6250451.56008106,1595576.22774443,1580767.28283295,3127479.96385707,21518.7317879346,13919041.298431
"S982",2846282.17386237,4663253.80358893,2809853.53655969,2360668.64240317,2818361.75193237,3218679.49577637,2046744.01441006,8883119.0039637
"S983",6630995.06714024,13775055.365063,1467322.77825879,7702582.33884125,8079034.68057546,6120243.78902345,5428719.78663209,5188475.78071503
"S984",19063178.6197163,21488611.3650701,7174310.7215542,13898188.2165584,16592919.1908482,12023035.7266904,10795815.3341221,10055976.6542943
"S985",11809271.1942938,8957689.98646358,2196877.60967123,7754930.72434069,9736586.59431739,11267751.5016022,8394903.14708716,10078184.4021908
"S986",5036775.10664891,5210688.38826981,2403477.48707665,5715152.69521964,6861169.52362563,4206724.62114011,310511.49134016,5573113.21383668
"S987",16627365.4647065,15241010.7262656,46407303.5566829,48087912.1301327,23239770.1034624,46786264.8265361,937422311.694118,705996209.182663
"S988",4227741.93667163,4631256.7621247,1434191.07428728,3355104.66298157,3725582.98086328,2391044.24201945,414683.083098041,2000212.93570649
"S989",10650362.9564099,1939282.14643672,720339.480591161,1025706.17051862,480299.092889632,2399271.35252614,0,2576708.57709414
"S990",599761100.072172,517082487.828156,249066076.811998,55164757.9030752,230496459.816129,832775333.20021,142301093.923437,704244409.993322
"S991",32255650.4674703,28504941.4781895,15683636.5666795,3464690.57059734,14384530.0604312,54557315.9278568,8509312.71511342,45879282.0713627
"S992",7302172.2684298,1382239.52622031,21348288.2742758,2185589.02014887,38754175.0801088,49379.5129555111,3987151.28547334,856686.55055832
"S993",1820218.61346147,2396605.95769141,33810601.8880984,6493402.52161756,152222.190739451,6821760.34175647,361723.061808857,191008.324684918
"S994",3092746.42677889,3894791.13517431,415055.517653414,270922.18279501,1342690.98370957,3179746.79260214,1834854.1346953,2936300.1694453
"S995",212944399.221787,143431438.441358,23171666.0902072,85574069.5423657,316408556.631252,37368525.7169664,72885548.2498596,32463374.6763281
"S996",58992698.7924642,38991927.9996801,1288296.50646018,24322352.2155821,85491994.6299962,22661689.8823927,20524179.9506719,8517133.51096875
"S997",60660074.1432048,42606001.9837864,5804518.66990188,26234945.9917709,44972564.4356342,4161237.15878808,29930815.6575937,11286205.4293594
"S998",8935819.68557812,7160348.75711219,55096569.5245609,45145608.878348,749249.938433637,72003570.29784,15817780.7061669,105443919.966013
"S999",5461336.76213583,5091669.66813165,6628176.26462525,7250886.54322741,8729138.21644829,1525900.16088988,8560582.70080435,591030.876247045
"S1000",3284288.88347967,4780380.32751067,445883.085381266,1964236.8316196,2506521.63853713,2064567.59776433,1281863.95439453,3317580.77648343
"S1001",2004471.77927181,1709910.98172741,5189527.76029376,1171334.42617374,936005.431843445,1893592.03483037,2414001.57057478,168056.481434435
"S1002",4352860.74366725,4536375.38798714,12097338.203835,5667985.64121848,118565.754450976,2621521.61545723,73346.7427851156,2919118.8631856
"S1003",822394.182825319,1481271.51710481,1691104.92942222,2253582.89602441,577607.971508217,511097.403683589,490651.465861405,0
"S1004",21363240.3171146,208810395.474197,41770376.8479454,125107136.208794,148308492.999688,104195247.186795,97692673.1975443,69821422.9740739
"S1005",440826.626014305,11410040.5113079,3635490.4359334,6171583.06052148,12801384.2604876,6497958.57832266,5302826.683667,5620467.76418009
"S1006",8091741.18998533,11581579.547895,7503036.11454239,5787560.45676491,4978442.54218358,8064672.19016604,8683548.57627944,8059879.21460323
"S1007",4048298.50736516,1141525.45367745,28872683.0605256,72540232.1645194,4606354.1504553,55358262.0150372,41120631.0553555,51753483.0266296
"S1008",2007823.92942377,2510281.15436639,8988682.39176426,1832167.4120988,1975702.86408293,2705150.77810652,2737032.28071334,4760264.26171158
"S1009",55324.6552668691,231868.886113037,1337627.50127802,47466.3735246076,227426.488497534,361276.100350391,287616.296535457,741950.13368737
"S1010",5666095.29499582,2878047.8295085,699673.52272727,522880.295174926,814657.932013151,11493699.1095063,273896.859345532,6062186.41479219
"S1011",1096269.15099644,1714927.29366941,827557.657803339,753034.544614858,1172907.10773139,250636.601731093,220652.718244425,795760.398110358
"S1012",3409520.95940895,4498156.13514674,2872206.3388782,3327679.78726214,4978872.43080855,2503448.00818535,400280.998194949,3140114.18596307
"S1013",2288534.14015234,3743865.0550396,2051106.80182876,2600262.10300155,2070918.92351763,1509625.9622113,115033.748651438,1303645.95971186
"S1014",871039.434833144,1161316.64175762,1580562.04980176,908186.5259601,1030636.61504186,717914.825278953,912601.960291569,913713.756661383
"S1015",1321274.27900724,1100281.79058546,1215257.68001425,357764.766061008,1323896.86397675,1258846.44232388,704874.293654227,744456.077705692
"S1016",941275.594553623,2999557.59945157,1327308.19181319,902886.308624327,213063.380983202,1558295.0084378,75811.2305613197,1256814.20555433
"S1017",617965.941160041,2860788.5892494,15036400.2898008,8139688.62947254,4411634.28730639,6074528.86620756,15685729.8960509,1248117.86464389
"S1018",961506.473049473,1624772.11448944,1701527.30803598,645721.131513422,1923984.02772948,13517.0122092537,27225.4553468029,65442.0004814693
"S1019",524013.604463382,550381.00135449,861510.486087539,339586.525906251,617237.261843264,190816.613337777,197580.534702474,117732.018163313
"S1020",634227.25477306,4111949.37361134,727584701.067937,384682720.454067,3612162.49621004,403287700.656,69580358.9193927,623332285.928337
"S1021",65192443.4831277,7837986.06266477,276519424.298851,164120907.321557,15466773.6946651,114050707.960705,25624713.4077162,405247920.21099
"S1022",28290833.1780395,23404531.1313999,129593512.3538,74334795.9454238,27672363.3093339,49089163.6927084,241099747.000655,202658675.383708
"S1023",25368630.9992284,3685181.03327178,132469883.774745,73502757.9254179,25287964.968715,278559048.174485,254202304.364141,216967894.765937
"S1024",1530640.27040912,1242816.08575387,42173505.7511501,243191391.835624,9015011.74093417,12740445.191595,417542850.958553,509178916.646213
"S1025",33076844.8763337,26800020.63514,10900483.1939487,37224738.7171816,35468385.4694038,8694283.06335547,37364304.7191286,30098458.9535081
"S1026",17936603.9476671,15238264.4376087,5329022.94621152,19926116.6524039,20185722.1264733,15955049.1647619,5187738.4844266,17100157.3546786
"S1027",3734077.62145987,4802428.76088078,9314163.79994516,4648077.9312662,5144437.74349441,1500041.42288426,69307.3647862284,3178116.41659611
"S1028",9753872.84262472,4544593.7039424,125764172.73837,13487444.0402578,4819455.09026095,19073730.6466284,19256981.6257968,19196451.305327
"S1029",8831513.25244595,24607180.5246736,8544754.65247402,30508598.945053,32767670.4190409,26632694.2363067,30930214.556039,24721065.0135873
"S1030",8749007.32122226,20924606.7414131,7157343.25996862,25898781.726856,29087564.0554124,22349972.4774332,26422385.8280976,21216911.104772
"S1031",8623279.47117629,34940.2461433989,199288.337389739,3660916.30192968,7713545.40908317,3655208.99559355,2200661.62726171,1249644.42889453
"S1032",31428588.2600818,22249483.9218542,7875819.93798438,29989215.2482093,8361846.41312262,9561135.11810471,7907233.05630548,8879052.14369817
"S1033",3487597.60823946,3049873.71789404,1088552.79200483,4259328.62567955,17915271.7404604,13132790.4202342,16803473.8938828,14333118.6980532
"S1034",46560545.1982007,35292566.3895414,12763521.6084897,45440986.3972128,7689237.89138716,35578837.9486383,42451807.2683084,35674163.853104
"S1035",159625672.71686,388248141.355658,37460689.6801709,123527526.856899,204588202.912989,113435578.852456,96573538.638751,84903525.7242194
"S1036",161355339.183497,395552111.419671,38929961.9037269,125889903.286238,8737937.80159475,118356259.644847,98013603.6704512,87670722.9753533
"S1037",35819521.2365564,110312966.284552,13594140.9465931,37786576.5117446,52876994.0334833,36263750.4114808,487105.1714267,224473.961049398
"S1038",1923211.33607081,2523386.22702231,1438371.24760195,2060734.1080392,1775380.12531064,1948859.61955122,2034100.32458135,2009165.21509722
"S1039",3439017.64093576,4437385.62772736,2656803.93950203,4380187.791167,269862.621427059,953674.987951557,3830656.69905691,630878.928552588
"S1040",9444031.35487063,11538683.7012653,6616751.49557112,9544752.45828634,36771.8610044505,2396342.62114431,8883101.29390982,6745504.75819332
"S1041",3624783.60810589,4716701.42699011,2809529.49198131,4584324.37466798,1485003.31590712,3757206.90454212,4031503.23419084,2525303.17231657
"S1042",1187085.80575147,1768807.3572242,993625.933664428,1762437.49365917,423176.70649444,1677937.86727418,1911704.13054399,1130732.85552507
"S1043",3035372.97138673,4034241.75907752,2591755.92189533,8312.24206872547,1965351.56561095,3572419.44109839,2721903.48598869,3280515.28604066
"S1044",623117.387992989,1609521.69414865,4386437.3975457,2278119.85640028,973991.46641895,3620169.93456222,9723322.51879499,19635.5965667679
"S1045",3397970.6265179,14551445.1660787,8034904.5755062,2932535.47549084,7454297.35630165,291333.551373053,4685863.13569886,5848124.03795673
"S1046",23773061.8319816,5446715.20778416,23097664.1108195,16343199.2492009,22541270.5060107,19978237.9340718,18997415.5160482,22714356.0561402
"S1047",2473164.44836474,14446197.6697437,60439.6019386641,2954883.66061836,11970531.1510096,62598923.6192018,58414132.6756448,40121773.1782381
"S1048",28810807.8349344,2022335.92966699,1723910.32186914,2175665.89581746,8776833.38984192,7714210.87170516,8221430.82398639,5166136.39776243
"S1049",37670702.1461823,256084741.126647,38269769.0319958,124832955.493494,91515321.5069551,115291984.511482,100549892.132147,85668922.9909263
"S1050",16612611.0792684,34304074.9706891,39878723.8684081,10604074.3382108,25768764.3809943,48346957.4116762,14448841.444646,36870762.228107
"S1051",71041096.1128278,46937959.9464582,15197630.0310762,31047239.8832984,9107110.62831088,27637013.1780819,48989662.7847288,43968039.3908548
"S1052",3499556.88717409,2580362.92184245,3017624.63709421,1953886.60286417,747648.269535065,4214490.35667431,6702458.79280589,8593589.21689296
"S1053",15088478.8618253,3105585.89433427,9797151.0992295,5685350.93234582,7107702.79063947,17834881.7504108,16691367.2062244,37233555.6639001
"S1054",4910744.75773685,3280268.12450153,3109831.18473779,1458221.36732324,1974387.26982902,4940720.39086445,4467744.28263284,11406432.8762695
"S1055",642203.24665509,6176366.30898627,86379716.9084017,8299843.60209103,3884746.64049536,73753889.3290061,65527816.417895,52458036.3106617
